customer_id,frequency,monetary,recency,R,F,M,RFM_Score,Segment
17471,1,321.65000000000003,474,1,1,1,3,At-Risk
17472,4,922.35,190,2,3,3,8,Other
17473,2,607.0,408,1,2,2,5,At-Risk
17474,1,1047.0,599,1,1,3,5,At-Risk
17475,1,194.37,78,3,1,1,5,One-Time
17476,2,489.86,395,1,2,2,5,At-Risk
17477,2,1144.3,612,1,2,3,6,At-Risk
17478,2,1272.8000000000002,407,1,2,3,6,At-Risk
17479,1,389.26,632,1,1,2,4,At-Risk
17480,2,882.23,77,3,2,3,8,Other
17481,4,1255.59,3,4,3,3,10,High-Value
17482,2,775.64,486,1,2,2,5,At-Risk
17483,4,591.73,64,3,3,2,8,Loyal
17484,2,209.57,575,1,2,1,4,At-Risk
17486,1,396.87,260,2,1,2,5,Other
17487,1,160.55,727,1,1,1,3,At-Risk
17488,1,336.5,640,1,1,1,3,At-Risk
17489,2,376.64,58,3,2,2,7,Other
17490,9,2750.5,0,4,4,4,12,High-Value
17491,17,5653.67,0,4,4,4,12,High-Value
17492,3,1122.42,247,2,3,3,8,Other
17493,1,100.91,384,1,1,1,3,At-Risk
17494,1,54.7,501,1,1,1,3,At-Risk
17495,3,806.72,7,4,3,2,9,High-Value
17496,4,1412.89,358,2,3,3,8,Other
17497,2,287.25,389,1,2,1,4,At-Risk
17498,1,272.21999999999997,75,3,1,1,5,One-Time
17499,2,1341.3899999999999,289,2,2,3,7,Other
17500,3,1138.0,16,4,3,3,10,High-Value
17501,2,288.6,220,2,2,1,5,Other
17502,4,689.1,8,4,3,2,9,High-Value
17503,2,558.96,2,4,2,2,8,Other
17504,18,9490.17,205,2,4,4,10,High-Value
17505,5,2435.48,161,2,3,4,9,High-Value
17506,1,302.2,75,3,1,1,5,One-Time
17507,2,605.58,261,2,2,2,6,Other
17508,8,4579.23,280,2,4,4,10,High-Value
17509,8,6083.64,57,3,4,4,11,High-Value
17510,2,514.56,24,4,2,2,8,Other
17511,60,172132.87,2,4,4,4,12,High-Value
17512,18,5467.820000000001,28,3,4,4,11,High-Value
17513,3,1158.8,71,3,3,3,9,High-Value
17514,2,522.0,127,2,2,2,6,Other
17515,9,1602.51,30,3,4,3,10,High-Value
17516,6,947.5,14,4,3,3,10,High-Value
17517,1,153.94,308,2,1,1,4,One-Time
17518,2,329.42,425,1,2,1,4,At-Risk
17519,15,4774.17,16,4,4,4,12,High-Value
17520,1,546.81,53,3,1,2,6,Other
17521,5,1278.06,29,3,3,3,9,High-Value
17522,5,1066.15,1,4,3,3,10,High-Value
17523,4,652.74,10,4,3,2,9,High-Value
17524,3,539.14,360,2,3,2,7,Other
17525,3,1161.9,359,2,3,3,8,Other
17526,12,3939.24,4,4,4,4,12,High-Value
17527,4,939.37,53,3,3,3,9,High-Value
17528,8,3628.5,0,4,4,4,12,High-Value
17529,2,1240.25,609,1,2,3,6,At-Risk
17530,12,2787.1,0,4,4,4,12,High-Value
17531,3,1266.82,189,2,3,3,8,Other
17532,1,65.34,385,1,1,1,3,At-Risk
17533,1,34.8,434,1,1,1,3,At-Risk
17534,5,1668.83,53,3,3,3,9,High-Value
17535,1,164.4,279,2,1,1,4,One-Time
17536,3,364.83,176,2,3,2,7,Other
17537,2,887.6700000000001,29,3,2,3,8,Other
17538,1,98.42,25,3,1,1,5,One-Time
17539,3,1161.84,627,1,3,3,7,At-Risk
17540,6,1590.6000000000001,24,4,3,3,10,High-Value
17541,1,119.86,509,1,1,1,3,At-Risk
17542,3,340.85,269,2,3,2,7,Other
17543,1,120.05,549,1,1,1,3,At-Risk
17544,3,944.82,389,1,3,3,7,At-Risk
17545,6,1409.86,42,3,3,3,9,High-Value
17547,2,727.85,375,2,2,2,6,Other
17548,4,731.26,233,2,3,2,7,Other
17549,2,148.86,23,4,2,1,7,Other
17550,9,2506.64,196,2,4,4,10,High-Value
17551,1,290.34,358,2,1,1,4,One-Time
17552,12,2786.77,59,3,4,4,11,High-Value
17553,4,3757.6,129,2,3,4,9,High-Value
17554,5,1952.45,0,4,3,3,10,High-Value
17555,5,1045.74,19,4,3,3,10,High-Value
17556,2,300.67,205,2,2,1,5,Other
17557,4,575.46,13,4,3,2,9,High-Value
17558,1,259.17,392,1,1,1,3,At-Risk
17559,1,167.62,512,1,1,1,3,At-Risk
17560,8,1895.8,94,3,4,3,10,High-Value
17561,4,703.02,18,4,3,2,9,High-Value
17562,7,1122.38,13,4,4,3,11,High-Value
17563,2,392.38,577,1,2,2,5,At-Risk
17564,3,454.01,23,4,3,2,9,High-Value
17565,1,131.83,586,1,1,1,3,At-Risk
17566,2,869.77,7,4,2,3,9,High-Value
17567,9,4838.08,6,4,4,4,12,High-Value
17568,1,374.45,632,1,1,2,4,At-Risk
17569,1,344.14,331,2,1,2,5,Other
17571,5,1629.66,49,3,3,3,9,High-Value
17572,10,652.21,70,3,4,2,9,High-Value
17573,3,380.6,28,3,3,2,8,Loyal
17574,1,185.65,242,2,1,1,4,One-Time
17575,1,171.7,666,1,1,1,3,At-Risk
17576,41,8705.6,7,4,4,4,12,High-Value
17577,2,348.75,644,1,2,2,5,At-Risk
17578,7,1047.33,217,2,4,3,9,High-Value
17579,4,753.28,4,4,3,2,9,High-Value
17580,5,538.07,252,2,3,2,7,Other
17581,43,17951.170000000002,0,4,4,4,12,High-Value
17582,5,1446.95,235,2,3,3,8,Other
17583,1,135.95,559,1,1,1,3,At-Risk
17584,6,5309.42,6,4,3,4,11,High-Value
17585,7,2064.71,108,2,4,3,9,High-Value
17586,1,167.4,618,1,1,1,3,At-Risk
17587,1,173.76,627,1,1,1,3,At-Risk
17588,7,2939.55,99,2,4,4,10,High-Value
17589,18,13806.27,59,3,4,4,11,High-Value
17590,3,1466.77,1,4,3,3,10,High-Value
17591,8,2339.32,72,3,4,4,11,High-Value
17592,1,148.3,738,1,1,1,3,At-Risk
17593,11,8092.32,3,4,4,4,12,High-Value
17594,4,2497.88,84,3,3,4,10,High-Value
17595,2,386.69,11,4,2,2,8,Other
17596,13,4491.46,22,4,4,4,12,High-Value
17597,5,3484.09,213,2,3,4,9,High-Value
17598,1,409.98,380,1,1,2,4,At-Risk
17599,1,52.05,477,1,1,1,3,At-Risk
17600,1,161.67000000000002,17,4,1,1,6,One-Time
17601,2,412.65999999999997,238,2,2,2,6,Other
17602,14,7354.43,1,4,4,4,12,High-Value
17603,4,1788.38,77,3,3,3,9,High-Value
17604,6,942.38,216,2,3,3,8,Other
17605,1,160.75,589,1,1,1,3,At-Risk
17606,1,87.30000000000001,736,1,1,1,3,At-Risk
17607,1,333.81,375,2,1,1,4,One-Time
17608,4,488.06,32,3,3,2,8,Loyal
17609,11,1875.36,40,3,4,3,10,High-Value
17610,5,1511.94,539,1,3,3,7,At-Risk
17611,28,8287.53,6,4,4,4,12,High-Value
17612,18,5394.86,52,3,4,4,11,High-Value
17613,14,4544.55,22,4,4,4,12,High-Value
17614,1,386.32,56,3,1,2,6,Other
17615,6,721.8000000000001,129,2,3,2,7,Other
17616,4,734.4,173,2,3,2,7,Other
17617,1,385.19,558,1,1,2,4,At-Risk
17618,11,4001.64,5,4,4,4,12,High-Value
17619,1,214.37,311,2,1,1,4,One-Time
17620,1,81.44,59,3,1,1,5,One-Time
17621,6,3175.12,20,4,3,4,11,High-Value
17622,2,1130.21,597,1,2,3,6,At-Risk
17623,7,2365.77,32,3,4,4,11,High-Value
17624,4,1568.63,14,4,3,3,10,High-Value
17625,8,5978.9,17,4,4,4,12,High-Value
17626,1,254.0,602,1,1,1,3,At-Risk
17627,1,296.36,478,1,1,1,3,At-Risk
17628,1,75.75,80,3,1,1,5,One-Time
17629,10,2455.52,5,4,4,4,12,High-Value
17630,2,503.6,169,2,2,2,6,Other
17631,7,998.49,1,4,4,3,11,High-Value
17633,7,2057.39,30,3,4,3,10,High-Value
17634,9,2358.59,35,3,4,4,11,High-Value
17635,3,1265.58,423,1,3,3,7,At-Risk
17636,1,285.56,18,4,1,1,6,One-Time
17637,2,547.0600000000001,30,3,2,2,7,Other
17638,2,842.4000000000001,646,1,2,2,5,At-Risk
17639,6,615.17,275,2,3,2,7,Other
17640,6,3168.94,86,3,3,4,10,High-Value
17642,5,1824.49,119,2,3,3,8,Other
17643,2,439.7,372,2,2,2,6,Other
17644,20,6028.6,0,4,4,4,12,High-Value
17646,12,3898.79,218,2,4,4,10,High-Value
17647,3,331.65999999999997,64,3,3,1,7,Loyal
17648,5,2216.37,60,3,3,3,9,High-Value
17649,3,1578.89,137,2,3,3,8,Other
17650,1,166.07999999999998,20,4,1,1,6,One-Time
17651,16,5703.52,11,4,4,4,12,High-Value
17652,12,4867.72,24,4,4,4,12,High-Value
17653,4,1207.56,36,3,3,3,9,High-Value
17654,1,117.55,276,2,1,1,4,One-Time
17655,9,2976.38,10,4,4,4,12,High-Value
17656,5,1674.69,72,3,3,3,9,High-Value
17657,1,126.0,429,1,1,1,3,At-Risk
17658,2,595.42,25,3,2,2,7,Other
17659,14,3586.9900000000002,16,4,4,4,12,High-Value
17660,2,342.21999999999997,140,2,2,2,6,Other
17662,2,412.92,661,1,2,2,5,At-Risk
17663,17,5175.83,25,3,4,4,11,High-Value
17664,4,1166.23,18,4,3,3,10,High-Value
17665,1,563.1,492,1,1,2,4,At-Risk
17666,5,2047.8,3,4,3,3,10,High-Value
17667,9,3950.7,65,3,4,4,11,High-Value
17668,2,347.75,0,4,2,2,8,Other
17669,10,6142.35,42,3,4,4,11,High-Value
17670,1,205.7,227,2,1,1,4,One-Time
17671,5,2009.16,15,4,3,3,10,High-Value
17672,6,5663.74,49,3,3,4,10,High-Value
17673,13,4173.88,1,4,4,4,12,High-Value
17674,2,551.04,73,3,2,2,7,Other
17675,70,37642.48,0,4,4,4,12,High-Value
17676,10,2448.64,3,4,4,4,12,High-Value
17677,54,35058.46,1,4,4,4,12,High-Value
17678,2,599.76,263,2,2,2,6,Other
17679,7,3577.61,52,3,4,4,11,High-Value
17680,3,497.45000000000005,23,4,3,2,9,High-Value
17681,5,731.2,596,1,3,2,6,At-Risk
17682,11,4065.28,9,4,4,4,12,High-Value
17683,3,819.01,385,1,3,2,6,At-Risk
17684,1,239.41,43,3,1,1,5,One-Time
17685,12,5454.95,16,4,4,4,12,High-Value
17686,9,8296.81,6,4,4,4,12,High-Value
17687,1,432.68,420,1,1,2,4,At-Risk
17688,1,304.2,393,1,1,1,3,At-Risk
17689,2,317.08,387,1,2,1,4,At-Risk
17690,20,6963.8,29,3,4,4,11,High-Value
17691,4,637.55,357,2,3,2,7,Other
17692,12,2960.44,126,2,4,4,10,High-Value
17693,1,200.47,136,2,1,1,4,One-Time
17694,3,1695.97,141,2,3,3,8,Other
17695,5,1746.04,131,2,3,3,8,Other
17696,27,7679.59,37,3,4,4,11,High-Value
17697,1,338.95000000000005,235,2,1,1,4,One-Time
17698,1,154.95,260,2,1,1,4,One-Time
17699,2,442.0,476,1,2,2,5,At-Risk
17700,14,6679.97,16,4,4,4,12,High-Value
17701,1,417.95,252,2,1,2,5,Other
17702,6,3144.04,29,3,3,4,10,High-Value
17703,4,1094.84,34,3,3,3,9,High-Value
17704,2,885.19,168,2,2,3,7,Other
17705,11,2083.9,2,4,4,3,11,High-Value
17706,31,20272.15,3,4,4,4,12,High-Value
17707,8,609.3,184,2,4,2,8,Other
17708,4,884.1800000000001,187,2,3,3,8,Other
17709,5,671.01,169,2,3,2,7,Other
17710,1,293.5,423,1,1,1,3,At-Risk
17711,2,385.1,10,4,2,2,8,Other
17712,1,522.91,44,3,1,2,6,Other
17713,4,1198.09,381,1,3,3,7,At-Risk
17714,5,1410.18,320,2,3,3,8,Other
17715,2,489.59999999999997,200,2,2,2,6,Other
17716,24,15956.970000000001,22,4,4,4,12,High-Value
17717,1,376.92,420,1,1,2,4,At-Risk
17718,2,439.18,231,2,2,2,6,Other
17719,15,5396.04,37,3,4,4,11,High-Value
17720,10,2666.91,25,3,4,4,11,High-Value
17721,1,307.21000000000004,658,1,1,1,3,At-Risk
17722,5,3520.2200000000003,95,2,3,4,9,High-Value
17723,7,3378.4000000000005,126,2,4,4,10,High-Value
17724,3,1033.0,70,3,3,3,9,High-Value
17725,11,3439.08,15,4,4,4,12,High-Value
17726,7,1092.06,394,1,4,3,8,At-Risk
17727,1,1060.25,14,4,1,3,8,Other
17728,5,4238.76,3,4,3,4,11,High-Value
17729,1,438.65000000000003,595,1,1,2,4,At-Risk
17730,20,7773.8,2,4,4,4,12,High-Value
17731,6,1708.99,78,3,3,3,9,High-Value
17732,8,2166.42,372,2,4,3,9,High-Value
17733,2,692.19,38,3,2,2,7,Other
17734,6,1442.32,53,3,3,3,9,High-Value
17735,26,16790.33,1,4,4,4,12,High-Value
17736,3,377.44,8,4,3,2,9,High-Value
17737,2,168.24,8,4,2,1,7,Other
17738,13,4183.56,18,4,4,4,12,High-Value
17739,18,7730.59,11,4,4,4,12,High-Value
17740,6,426.90000000000003,388,1,3,2,6,At-Risk
17741,2,101.1,406,1,2,1,4,At-Risk
17742,11,2098.48,112,2,4,3,9,High-Value
17743,1,229.2,447,1,1,1,3,At-Risk
17744,7,2649.14,3,4,4,4,12,High-Value
17745,2,600.34,477,1,2,2,5,At-Risk
17746,4,904.1800000000001,239,2,3,3,8,Other
17747,1,71.4,112,2,1,1,4,One-Time
17748,1,358.15,526,1,1,2,4,At-Risk
17749,3,1026.18,177,2,3,3,8,Other
17750,9,1694.16,4,4,4,3,11,High-Value
17751,1,157.85999999999999,420,1,1,1,3,At-Risk
17752,1,80.64,358,2,1,1,4,One-Time
17753,4,382.06,463,1,3,2,6,At-Risk
17754,13,4451.22,0,4,4,4,12,High-Value
17756,3,728.75,375,2,3,2,7,Other
17757,56,9070.1,0,4,4,4,12,High-Value
17758,12,4964.03,18,4,4,4,12,High-Value
17759,5,1260.63,16,4,3,3,10,High-Value
17760,6,746.39,21,4,3,2,9,High-Value
17761,1,712.78,32,3,1,2,6,Other
17762,1,129.75,455,1,1,1,3,At-Risk
17763,4,86.15,262,2,3,1,6,Other
17764,5,1513.57,50,3,3,3,9,High-Value
17765,4,524.0,158,2,3,2,7,Other
17766,2,299.61,380,1,2,1,4,At-Risk
17767,2,413.05,14,4,2,2,8,Other
17768,7,3292.73,7,4,4,4,12,High-Value
17769,17,7053.38,12,4,4,4,12,High-Value
17770,5,1143.27,198,2,3,3,8,Other
17771,4,386.93,56,3,3,2,8,Loyal
17772,3,360.75,10,4,3,2,9,High-Value
17773,2,575.37,513,1,2,2,5,At-Risk
17774,9,3272.83,96,2,4,4,10,High-Value
17775,1,56.4,254,2,1,1,4,One-Time
17776,2,329.3,386,1,2,1,4,At-Risk
17777,3,647.56,24,4,3,2,9,High-Value
17778,1,197.70000000000002,661,1,1,1,3,At-Risk
17779,3,650.32,20,4,3,2,9,High-Value
17780,3,346.56,666,1,3,2,6,At-Risk
17781,2,188.02,158,2,2,1,5,Other
17782,2,679.02,382,1,2,2,5,At-Risk
17783,3,376.96,71,3,3,2,8,Loyal
17784,1,112.86,549,1,1,1,3,At-Risk
17785,3,403.38,52,3,3,2,8,Loyal
17786,2,266.85,84,3,2,1,6,Other
17787,4,1817.54,152,2,3,3,8,Other
17788,2,1112.95,73,3,2,3,8,Other
17789,2,397.15,280,2,2,2,6,Other
17790,20,2779.41,26,3,4,4,11,High-Value
17791,1,106.1,29,3,1,1,5,One-Time
17792,2,368.35,466,1,2,2,5,At-Risk
17793,1,300.34000000000003,24,4,1,1,6,One-Time
17794,2,147.3,686,1,2,1,4,At-Risk
17795,2,342.83,179,2,2,2,6,Other
17796,7,1236.39,39,3,4,3,10,High-Value
17797,8,1971.8700000000001,21,4,4,3,11,High-Value
17798,1,172.17000000000002,581,1,1,1,3,At-Risk
17799,20,6246.93,21,4,4,4,12,High-Value
17800,9,1186.21,36,3,4,3,10,High-Value
17801,3,770.03,450,1,3,2,6,At-Risk
17802,10,4946.22,81,3,4,4,11,High-Value
17803,1,184.66,391,1,1,1,3,At-Risk
17804,3,383.78000000000003,375,2,3,2,7,Other
17805,2,927.03,73,3,2,3,8,Other
17806,1,546.04,10,4,1,2,7,Other
17807,3,437.87,394,1,3,2,6,At-Risk
17808,4,262.64,548,1,3,1,5,At-Risk
17809,20,10085.89,15,4,4,4,12,High-Value
17810,2,343.21,668,1,2,2,5,At-Risk
17811,47,9513.1,3,4,4,4,12,High-Value
17812,7,911.99,12,4,4,3,11,High-Value
17813,5,1698.07,13,4,3,3,10,High-Value
17814,2,1609.37,374,2,2,3,7,Other
17815,1,591.96,392,1,1,2,4,At-Risk
17816,6,96.11,36,3,3,1,7,Loyal
17817,6,788.15,3,4,3,2,9,High-Value
17818,1,124.78,737,1,1,1,3,At-Risk
17819,12,6021.05,71,3,4,4,11,High-Value
17820,1,180.60999999999999,373,2,1,1,4,One-Time
17821,1,334.62,405,1,1,1,3,At-Risk
17822,5,2154.08,419,1,3,3,7,At-Risk
17823,2,449.25,420,1,2,2,5,At-Risk
17824,1,298.4,50,3,1,1,5,One-Time
17825,4,701.96,598,1,3,2,6,At-Risk
17826,1,133.34,373,2,1,1,4,One-Time
17827,6,2376.17,4,4,3,4,11,High-Value
17828,4,1165.09,22,4,3,3,10,High-Value
17829,5,4756.74,298,2,3,4,9,High-Value
17830,3,398.7,1,4,3,2,9,High-Value
17831,1,35.400000000000006,32,3,1,1,5,One-Time
17832,1,155.37,49,3,1,1,5,One-Time
17833,1,338.46000000000004,722,1,1,1,3,At-Risk
17834,2,689.6700000000001,414,1,2,2,5,At-Risk
17835,3,342.24,2,4,3,2,9,High-Value
17836,1,109.83,46,3,1,1,5,One-Time
17837,8,1535.33,41,3,4,3,10,High-Value
17838,13,5604.64,26,3,4,4,11,High-Value
17839,1,318.15,41,3,1,1,5,One-Time
17840,1,175.9,443,1,1,1,3,At-Risk
17841,211,68519.95,1,4,4,4,12,High-Value
17842,1,430.69,601,1,1,2,4,At-Risk
17843,2,312.65,302,2,2,1,5,Other
17844,1,51.56,106,2,1,1,4,One-Time
17845,4,596.09,554,1,3,2,6,At-Risk
17847,2,125.74000000000001,515,1,2,1,4,At-Risk
17848,30,3538.46,80,3,4,4,11,High-Value
17849,8,1063.76,217,2,4,3,9,High-Value
17850,155,51208.87,371,2,4,4,10,High-Value
17851,6,1552.35,421,1,3,3,7,At-Risk
17852,5,657.8100000000001,11,4,3,2,9,High-Value
17853,3,1596.29,406,1,3,3,7,At-Risk
17854,6,1068.5,184,2,3,3,8,Other
17855,1,208.97,372,2,1,1,4,One-Time
17856,4,1418.03,1,4,3,3,10,High-Value
17857,23,25769.54,3,4,4,4,12,High-Value
17858,30,12518.65,5,4,4,4,12,High-Value
17859,1,141.92,304,2,1,1,4,One-Time
17860,4,717.39,368,2,3,2,7,Other
17861,18,5088.29,2,4,4,4,12,High-Value
17862,4,1254.89,323,2,3,3,8,Other
17863,12,5360.4800000000005,58,3,4,4,11,High-Value
17864,5,876.57,12,4,3,3,10,High-Value
17865,46,26310.09,30,3,4,4,11,High-Value
17866,3,1134.95,142,2,3,3,8,Other
17867,14,1560.72,29,3,4,3,10,High-Value
17868,1,227.15,385,1,1,1,3,At-Risk
17869,7,813.64,106,2,4,2,8,Other
17870,13,2753.29,1,4,4,4,12,High-Value
17871,5,1068.95,204,2,3,3,8,Other
17872,1,235.87,381,1,1,1,3,At-Risk
17873,18,6135.95,79,3,4,4,11,High-Value
17874,6,683.46,184,2,3,2,7,Other
17875,1,167.1,687,1,2,1,4,At-Risk
17876,3,3424.02,399,1,3,4,8,At-Risk
17877,1,237.61,169,2,2,1,5,Other
17878,3,1378.93,43,3,3,3,9,High-Value
17879,1,178.52,173,2,2,1,5,Other
17880,3,824.9200000000001,364,2,3,2,7,Other
17881,1,133.35,303,2,2,1,5,Other
17882,2,291.56,378,2,2,1,5,Other
17883,7,988.42,2,4,4,3,11,High-Value
17884,20,2693.47,3,4,4,4,12,High-Value
17885,1,156.34,11,4,2,1,7,Other
17886,6,1572.55,31,3,3,3,9,High-Value
17887,1,111.35000000000001,128,2,2,1,5,Other
17888,25,1807.44,20,4,4,3,11,High-Value
17889,7,746.42,211,2,4,2,8,Other
17890,2,586.89,322,2,2,2,6,Other
17891,1,203.85999999999999,161,2,2,1,5,Other
17892,3,244.1,55,3,3,1,7,Loyal
17893,1,107.21000000000001,224,2,2,1,5,Other
17894,18,2304.16,71,3,4,4,11,High-Value
17895,1,95.45,43,3,2,1,6,Other
17896,1,256.32,22,4,2,1,7,Other
17897,9,2053.04,172,2,4,3,9,High-Value
17898,4,299.18,84,3,3,1,7,Loyal
17899,1,154.55,158,2,2,1,5,Other
17900,2,112.19999999999999,189,2,2,1,5,Other
17901,3,260.08,28,3,3,1,7,Loyal
17902,1,216.4,546,1,2,1,4,At-Risk
17903,1,381.09000000000003,393,1,2,2,5,At-Risk
17904,1,181.07,20,4,2,1,7,Other
17905,13,2168.37,70,3,4,3,10,High-Value
17906,1,72.9,246,2,2,1,5,Other
17907,1,291.76,640,1,2,1,4,At-Risk
17908,5,1142.47,373,2,3,3,8,Other
17909,1,110.05,736,1,2,1,4,At-Risk
17910,1,261.7,725,1,2,1,4,At-Risk
17911,1,366.23,8,4,2,2,8,Other
17912,6,371.6,309,2,3,2,7,Other
17913,14,3425.09,58,3,4,4,11,High-Value
17914,1,329.36,3,4,2,1,7,Other
17915,1,225.78,550,1,2,1,4,At-Risk
17916,2,43.87,628,1,2,1,4,At-Risk
17917,3,335.03,44,3,3,1,7,Loyal
17918,3,388.44,500,1,3,2,6,At-Risk
17919,2,1840.32,87,3,2,3,8,Other
17920,54,23569.88,3,4,4,4,12,High-Value
17921,10,2394.36,63,3,4,4,11,High-Value
17922,1,170.4,542,1,2,1,4,At-Risk
17923,3,497.0,281,2,3,2,7,Other
17924,8,3257.7000000000003,11,4,4,4,12,High-Value
17925,1,244.08,372,2,2,1,5,Other
17926,5,1035.49,132,2,3,3,8,Other
17927,1,294.0,721,1,2,1,4,At-Risk
17928,3,313.16,44,3,3,1,7,Loyal
17929,12,3082.1,10,4,4,4,12,High-Value
17930,13,4275.22,35,3,4,4,11,High-Value
17931,14,3402.2400000000002,133,2,4,4,10,High-Value
17932,3,1331.57,28,3,3,3,9,High-Value
17933,1,105.99,631,1,2,1,4,At-Risk
17934,3,1049.15,51,3,3,3,9,High-Value
17935,7,683.24,137,2,4,2,8,Other
17936,1,380.13,4,4,2,2,8,Other
17937,7,4301.22,8,4,4,4,12,High-Value
17938,1,144.29,419,1,2,1,4,At-Risk
17939,1,99.14,159,2,2,1,5,Other
17940,14,28389.58,48,3,4,4,11,High-Value
17941,4,1433.28,130,2,3,3,8,Other
17942,1,77.50000000000001,7,4,2,1,7,Other
17944,1,74.99,422,1,2,1,4,At-Risk
17945,3,359.5,696,1,3,2,6,At-Risk
17946,2,149.57999999999998,232,2,2,1,5,Other
17947,1,176.68,36,3,2,1,6,Other
17948,1,358.56000000000006,146,2,2,2,6,Other
17949,116,107833.48,0,4,4,4,12,High-Value
17950,7,1166.29,71,3,4,3,10,High-Value
17951,4,1340.5800000000002,39,3,3,3,9,High-Value
17952,4,788.46,377,2,3,2,7,Other
17953,1,148.67000000000002,539,1,2,1,4,At-Risk
17954,19,3801.83,4,4,4,4,12,High-Value
17955,6,949.9,198,2,3,3,8,Other
17956,1,12.75,248,2,2,1,5,Other
17957,1,110.72,65,3,2,1,6,Other
17958,2,973.88,116,2,2,3,7,Other
17959,1,140.75,591,1,2,1,4,At-Risk
17960,3,135.08,170,2,3,1,6,Other
17961,100,2866.74,20,4,4,4,12,High-Value
17962,4,665.91,141,2,3,2,7,Other
17963,4,643.16,470,1,3,2,6,At-Risk
17964,2,463.21,31,3,2,2,7,Other
17965,29,7002.9,37,3,4,4,11,High-Value
17966,10,1963.92,37,3,4,3,10,High-Value
17967,2,223.42,371,2,2,1,5,Other
17968,4,590.4399999999999,373,2,3,2,7,Other
17969,20,2354.29,165,2,4,4,10,High-Value
17970,1,562.79,210,2,2,2,6,Other
17971,1,161.94,547,1,2,1,4,At-Risk
17972,1,135.19,241,2,2,1,5,Other
17973,1,337.04,51,3,2,1,6,Other
17974,6,1739.09,24,4,3,3,10,High-Value
17975,24,6693.03,14,4,4,4,12,High-Value
17976,1,321.79,371,2,2,1,5,Other
17977,2,1511.45,28,3,2,3,8,Other
17978,4,1159.99,364,2,3,3,8,Other
17979,4,729.01,35,3,3,2,8,Loyal
17980,4,1012.72,165,2,3,3,8,Other
17981,1,239.12,410,1,2,1,4,At-Risk
17982,1,138.18,680,1,2,1,4,At-Risk
17983,1,171.71,394,1,2,1,4,At-Risk
17984,5,1148.69,144,2,3,3,8,Other
17985,1,631.35,21,4,2,2,8,Other
17986,1,20.8,55,3,2,1,6,Other
17987,5,965.4399999999999,184,2,3,3,8,Other
17988,13,485.69,11,4,4,2,10,High-Value
17989,1,207.32999999999998,378,2,2,1,5,Other
17990,6,1527.6100000000001,236,2,3,3,8,Other
17991,3,298.65,224,2,3,1,6,Other
17992,1,252.88,388,1,2,1,4,At-Risk
17993,1,225.99,616,1,2,1,4,At-Risk
17994,11,2264.03,121,2,4,4,10,High-Value
17995,3,495.48,281,2,3,2,7,Other
17996,3,469.73,379,1,3,2,6,At-Risk
17997,8,1962.46,73,3,4,3,10,High-Value
17998,3,639.24,379,1,3,2,6,At-Risk
17999,3,528.46,36,3,3,2,8,Loyal
18000,1,124.25,563,1,2,1,4,At-Risk
18001,6,924.14,11,4,3,3,10,High-Value
18002,4,237.62,375,2,3,1,6,Other
18003,1,353.51,375,2,2,2,6,Other
18004,1,157.92,361,2,2,1,5,Other
18005,2,226.47,3,4,2,1,7,Other
18006,4,969.51,22,4,3,3,10,High-Value
18007,1,215.22,392,1,2,1,4,At-Risk
18008,23,19759.079999999998,69,3,4,4,11,High-Value
18009,8,2144.23,234,2,4,3,9,High-Value
18010,1,174.8,256,2,2,1,5,Other
18011,2,410.79,372,2,2,2,6,Other
18012,1,115.3,722,1,2,1,4,At-Risk
18013,2,187.29,154,2,2,1,5,Other
18014,1,154.26999999999998,27,3,2,1,6,Other
18015,1,120.03,3,4,2,1,7,Other
18016,7,1954.56,31,3,4,3,10,High-Value
18017,4,688.0,80,3,3,2,8,Loyal
18018,4,297.99,107,2,3,1,6,Other
18019,1,38.45,51,3,2,1,6,Other
18020,1,190.48000000000002,543,1,2,1,4,At-Risk
18021,2,216.41,509,1,2,1,4,At-Risk
18022,5,1506.6200000000001,35,3,3,3,9,High-Value
18024,2,389.78,152,2,2,2,6,Other
18025,6,1177.72,379,1,3,3,7,At-Risk
18026,2,2074.07,500,1,2,3,6,At-Risk
18027,1,115.31,98,2,2,1,5,Other
18028,1,192.05,582,1,2,1,4,At-Risk
18029,1,433.77,641,1,2,2,5,At-Risk
18030,2,230.64999999999998,3,4,2,1,7,Other
18031,1,451.3,378,2,2,2,6,Other
18032,1,73.5,333,2,2,1,5,Other
18033,1,93.82000000000001,64,3,2,1,6,Other
18034,3,753.35,21,4,3,2,9,High-Value
18035,5,1260.23,35,3,3,3,9,High-Value
18036,11,1545.49,31,3,4,3,10,High-Value
18037,15,167.42,153,2,4,1,7,Other
18038,1,141.48,555,1,2,1,4,At-Risk
18039,4,548.22,373,2,3,2,7,Other
18040,2,357.20000000000005,18,4,2,2,8,Other
18041,38,8018.7699999999995,11,4,4,4,12,High-Value
18042,2,281.15,53,3,2,1,6,Other
18043,3,529.29,24,4,3,2,9,High-Value
18044,18,3505.61,3,4,4,4,12,High-Value
18045,1,178.34,44,3,2,1,6,Other
18046,1,189.63,649,1,2,1,4,At-Risk
18047,2,326.09,380,1,2,1,4,At-Risk
18048,3,394.93,202,2,3,2,7,Other
18049,2,500.5,436,1,2,2,5,At-Risk
18050,2,412.06,358,2,2,2,6,Other
