customer_id,total_invoices,total_revenue,customer_type
17639,6,615.17,Repeat Customer
17640,6,3168.94,Repeat Customer
17642,5,1824.49,Repeat Customer
17643,2,439.7,Repeat Customer
17644,20,6028.6,Repeat Customer
17646,12,3898.79,Repeat Customer
17647,3,331.65999999999997,Repeat Customer
17648,5,2216.37,Repeat Customer
17649,3,1578.89,Repeat Customer
17650,1,166.07999999999998,Single Purchase
17651,16,5703.52,Repeat Customer
17652,12,4867.72,Repeat Customer
17653,4,1207.56,Repeat Customer
17654,1,117.55,Single Purchase
17655,9,2976.38,Repeat Customer
17656,5,1674.69,Repeat Customer
17657,1,126.0,Single Purchase
17658,2,595.42,Repeat Customer
17659,14,3586.9900000000002,Repeat Customer
17660,2,342.21999999999997,Repeat Customer
17662,2,412.92,Repeat Customer
17663,17,5175.83,Repeat Customer
17664,4,1166.23,Repeat Customer
17665,1,563.1,Single Purchase
17666,5,2047.8,Repeat Customer
17667,9,3950.7,Repeat Customer
17668,2,347.75,Repeat Customer
17669,10,6142.35,Repeat Customer
17670,1,205.7,Single Purchase
17671,5,2009.16,Repeat Customer
17672,6,5663.74,Repeat Customer
17673,13,4173.88,Repeat Customer
17674,2,551.04,Repeat Customer
17675,70,37642.48,Repeat Customer
17676,10,2448.64,Repeat Customer
17677,54,35058.46,Repeat Customer
17678,2,599.76,Repeat Customer
17679,7,3577.61,Repeat Customer
17680,3,497.45000000000005,Repeat Customer
17681,5,731.2,Repeat Customer
17682,11,4065.28,Repeat Customer
17683,3,819.01,Repeat Customer
17684,1,239.41,Single Purchase
17685,12,5454.95,Repeat Customer
17686,9,8296.81,Repeat Customer
17687,1,432.68,Single Purchase
17688,1,304.2,Single Purchase
17689,2,317.08,Repeat Customer
17690,20,6963.8,Repeat Customer
17691,4,637.55,Repeat Customer
17692,12,2960.44,Repeat Customer
17693,1,200.47,Single Purchase
17694,3,1695.97,Repeat Customer
17695,5,1746.04,Repeat Customer
17696,27,7679.59,Repeat Customer
17697,1,338.95000000000005,Single Purchase
17698,1,154.95,Single Purchase
17699,2,442.0,Repeat Customer
17700,14,6679.97,Repeat Customer
17701,1,417.95,Single Purchase
17702,6,3144.04,Repeat Customer
17703,4,1094.84,Repeat Customer
17704,2,885.19,Repeat Customer
17705,11,2083.9,Repeat Customer
17706,31,20272.15,Repeat Customer
17707,8,609.3,Repeat Customer
17708,4,884.1800000000001,Repeat Customer
17709,5,671.01,Repeat Customer
17710,1,293.5,Single Purchase
17711,2,385.1,Repeat Customer
17712,1,522.91,Single Purchase
17713,4,1198.09,Repeat Customer
17714,5,1410.18,Repeat Customer
17715,2,489.59999999999997,Repeat Customer
17716,24,15956.970000000001,Repeat Customer
17717,1,376.92,Single Purchase
17718,2,439.18,Repeat Customer
17719,15,5396.04,Repeat Customer
17720,10,2666.91,Repeat Customer
17721,1,307.21000000000004,Single Purchase
17722,5,3520.2200000000003,Repeat Customer
17723,7,3378.4000000000005,Repeat Customer
17724,3,1033.0,Repeat Customer
17725,11,3439.08,Repeat Customer
17726,7,1092.06,Repeat Customer
17727,1,1060.25,Single Purchase
17728,5,4238.76,Repeat Customer
17729,1,438.65000000000003,Single Purchase
17730,20,7773.8,Repeat Customer
17731,6,1708.99,Repeat Customer
17732,8,2166.42,Repeat Customer
17733,2,692.19,Repeat Customer
17734,6,1442.32,Repeat Customer
17735,26,16790.33,Repeat Customer
17736,3,377.44,Repeat Customer
17737,2,168.24,Repeat Customer
17738,13,4183.56,Repeat Customer
17739,18,7730.59,Repeat Customer
17740,6,426.90000000000003,Repeat Customer
17741,2,101.1,Repeat Customer
17742,11,2098.48,Repeat Customer
17743,1,229.2,Single Purchase
17744,7,2649.14,Repeat Customer
17745,2,600.34,Repeat Customer
17746,4,904.1800000000001,Repeat Customer
17747,1,71.4,Single Purchase
17748,1,358.15,Single Purchase
17749,3,1026.18,Repeat Customer
17750,9,1694.16,Repeat Customer
17751,1,157.85999999999999,Single Purchase
17752,1,80.64,Single Purchase
17753,4,382.06,Repeat Customer
17754,13,4451.22,Repeat Customer
17756,3,728.75,Repeat Customer
17757,56,9070.1,Repeat Customer
17758,12,4964.03,Repeat Customer
17759,5,1260.63,Repeat Customer
17760,6,746.39,Repeat Customer
17761,1,712.78,Single Purchase
17762,1,129.75,Single Purchase
17763,4,86.15,Repeat Customer
17764,5,1513.57,Repeat Customer
17765,4,524.0,Repeat Customer
17766,2,299.61,Repeat Customer
17767,2,413.05,Repeat Customer
17768,7,3292.73,Repeat Customer
17769,17,7053.38,Repeat Customer
17770,5,1143.27,Repeat Customer
17771,4,386.93,Repeat Customer
17772,3,360.75,Repeat Customer
17773,2,575.37,Repeat Customer
17774,9,3272.83,Repeat Customer
17775,1,56.4,Single Purchase
17776,2,329.3,Repeat Customer
17777,3,647.56,Repeat Customer
17778,1,197.70000000000002,Single Purchase
17779,3,650.32,Repeat Customer
17780,3,346.56,Repeat Customer
17781,2,188.02,Repeat Customer
17782,2,679.02,Repeat Customer
17783,3,376.96,Repeat Customer
17784,1,112.86,Single Purchase
17785,3,403.38,Repeat Customer
17786,2,266.85,Repeat Customer
17787,4,1817.54,Repeat Customer
17788,2,1112.95,Repeat Customer
17789,2,397.15,Repeat Customer
17790,20,2779.41,Repeat Customer
17791,1,106.1,Single Purchase
17792,2,368.35,Repeat Customer
17793,1,300.34000000000003,Single Purchase
17794,2,147.3,Repeat Customer
17795,2,342.83,Repeat Customer
17796,7,1236.39,Repeat Customer
17797,8,1971.8700000000001,Repeat Customer
17798,1,172.17000000000002,Single Purchase
17799,20,6246.93,Repeat Customer
17800,9,1186.21,Repeat Customer
17801,3,770.03,Repeat Customer
17802,10,4946.22,Repeat Customer
17803,1,184.66,Single Purchase
17804,3,383.78000000000003,Repeat Customer
17805,2,927.03,Repeat Customer
17806,1,546.04,Single Purchase
17807,3,437.87,Repeat Customer
17808,4,262.64,Repeat Customer
17809,20,10085.89,Repeat Customer
17810,2,343.21,Repeat Customer
17811,47,9513.1,Repeat Customer
17812,7,911.99,Repeat Customer
17813,5,1698.07,Repeat Customer
17814,2,1609.37,Repeat Customer
17815,1,591.96,Single Purchase
17816,6,96.11,Repeat Customer
17817,6,788.15,Repeat Customer
17818,1,124.78,Single Purchase
17819,12,6021.05,Repeat Customer
17820,1,180.60999999999999,Single Purchase
17821,1,334.62,Single Purchase
17822,5,2154.08,Repeat Customer
17823,2,449.25,Repeat Customer
17824,1,298.4,Single Purchase
17825,4,701.96,Repeat Customer
17826,1,133.34,Single Purchase
17827,6,2376.17,Repeat Customer
17828,4,1165.09,Repeat Customer
17829,5,4756.74,Repeat Customer
17830,3,398.7,Repeat Customer
17831,1,35.400000000000006,Single Purchase
17832,1,155.37,Single Purchase
17833,1,338.46000000000004,Single Purchase
17834,2,689.6700000000001,Repeat Customer
17835,3,342.24,Repeat Customer
17836,1,109.83,Single Purchase
17837,8,1535.33,Repeat Customer
17838,13,5604.64,Repeat Customer
17839,1,318.15,Single Purchase
17840,1,175.9,Single Purchase
17841,211,68519.95,Repeat Customer
17842,1,430.69,Single Purchase
17843,2,312.65,Repeat Customer
17844,1,51.56,Single Purchase
17845,4,596.09,Repeat Customer
17847,2,125.74000000000001,Repeat Customer
17848,30,3538.46,Repeat Customer
17849,8,1063.76,Repeat Customer
17850,155,51208.87,Repeat Customer
17851,6,1552.35,Repeat Customer
17852,5,657.8100000000001,Repeat Customer
17853,3,1596.29,Repeat Customer
17854,6,1068.5,Repeat Customer
17855,1,208.97,Single Purchase
17856,4,1418.03,Repeat Customer
17857,23,25769.54,Repeat Customer
17858,30,12518.65,Repeat Customer
17859,1,141.92,Single Purchase
17860,4,717.39,Repeat Customer
17861,18,5088.29,Repeat Customer
17862,4,1254.89,Repeat Customer
17863,12,5360.4800000000005,Repeat Customer
17864,5,876.57,Repeat Customer
17865,46,26310.09,Repeat Customer
17866,3,1134.95,Repeat Customer
17867,14,1560.72,Repeat Customer
17868,1,227.15,Single Purchase
17869,7,813.64,Repeat Customer
17870,13,2753.29,Repeat Customer
17871,5,1068.95,Repeat Customer
17872,1,235.87,Single Purchase
17873,18,6135.95,Repeat Customer
17874,6,683.46,Repeat Customer
17875,1,167.1,Single Purchase
17876,3,3424.02,Repeat Customer
17877,1,237.61,Single Purchase
17878,3,1378.93,Repeat Customer
17879,1,178.52,Single Purchase
17880,3,824.9200000000001,Repeat Customer
17881,1,133.35,Single Purchase
17882,2,291.56,Repeat Customer
17883,7,988.42,Repeat Customer
17884,20,2693.47,Repeat Customer
17885,1,156.34,Single Purchase
17886,6,1572.55,Repeat Customer
17887,1,111.35000000000001,Single Purchase
17888,25,1807.44,Repeat Customer
17889,7,746.42,Repeat Customer
17890,2,586.89,Repeat Customer
17891,1,203.85999999999999,Single Purchase
17892,3,244.1,Repeat Customer
17893,1,107.21000000000001,Single Purchase
17894,18,2304.16,Repeat Customer
17895,1,95.45,Single Purchase
17896,1,256.32,Single Purchase
17897,9,2053.04,Repeat Customer
17898,4,299.18,Repeat Customer
17899,1,154.55,Single Purchase
17900,2,112.19999999999999,Repeat Customer
17901,3,260.08,Repeat Customer
17902,1,216.4,Single Purchase
17903,1,381.09000000000003,Single Purchase
17904,1,181.07,Single Purchase
17905,13,2168.37,Repeat Customer
17906,1,72.9,Single Purchase
17907,1,291.76,Single Purchase
17908,5,1142.47,Repeat Customer
17909,1,110.05,Single Purchase
17910,1,261.7,Single Purchase
17911,1,366.23,Single Purchase
17912,6,371.6,Repeat Customer
17913,14,3425.09,Repeat Customer
17914,1,329.36,Single Purchase
17915,1,225.78,Single Purchase
17916,2,43.87,Repeat Customer
17917,3,335.03,Repeat Customer
17918,3,388.44,Repeat Customer
17919,2,1840.32,Repeat Customer
17920,54,23569.88,Repeat Customer
17921,10,2394.36,Repeat Customer
17922,1,170.4,Single Purchase
17923,3,497.0,Repeat Customer
17924,8,3257.7000000000003,Repeat Customer
17925,1,244.08,Single Purchase
17926,5,1035.49,Repeat Customer
17927,1,294.0,Single Purchase
17928,3,313.16,Repeat Customer
17929,12,3082.1,Repeat Customer
17930,13,4275.22,Repeat Customer
17931,14,3402.2400000000002,Repeat Customer
17932,3,1331.57,Repeat Customer
17933,1,105.99,Single Purchase
17934,3,1049.15,Repeat Customer
17935,7,683.24,Repeat Customer
17936,1,380.13,Single Purchase
17937,7,4301.22,Repeat Customer
17938,1,144.29,Single Purchase
17939,1,99.14,Single Purchase
17940,14,28389.58,Repeat Customer
17941,4,1433.28,Repeat Customer
17942,1,77.50000000000001,Single Purchase
17944,1,74.99,Single Purchase
17945,3,359.5,Repeat Customer
17946,2,149.57999999999998,Repeat Customer
17947,1,176.68,Single Purchase
17948,1,358.56000000000006,Single Purchase
17949,116,107833.48,Repeat Customer
17950,7,1166.29,Repeat Customer
17951,4,1340.5800000000002,Repeat Customer
17952,4,788.46,Repeat Customer
17953,1,148.67000000000002,Single Purchase
17954,19,3801.83,Repeat Customer
17955,6,949.9,Repeat Customer
17956,1,12.75,Single Purchase
17957,1,110.72,Single Purchase
17958,2,973.88,Repeat Customer
17959,1,140.75,Single Purchase
17960,3,135.08,Repeat Customer
17961,100,2866.74,Repeat Customer
17962,4,665.91,Repeat Customer
17963,4,643.16,Repeat Customer
17964,2,463.21,Repeat Customer
17965,29,7002.9,Repeat Customer
17966,10,1963.92,Repeat Customer
17967,2,223.42,Repeat Customer
17968,4,590.4399999999999,Repeat Customer
17969,20,2354.29,Repeat Customer
17970,1,562.79,Single Purchase
17971,1,161.94,Single Purchase
17972,1,135.19,Single Purchase
17973,1,337.04,Single Purchase
17974,6,1739.09,Repeat Customer
17975,24,6693.03,Repeat Customer
17976,1,321.79,Single Purchase
17977,2,1511.45,Repeat Customer
17978,4,1159.99,Repeat Customer
17979,4,729.01,Repeat Customer
17980,4,1012.72,Repeat Customer
17981,1,239.12,Single Purchase
17982,1,138.18,Single Purchase
17983,1,171.71,Single Purchase
17984,5,1148.69,Repeat Customer
17985,1,631.35,Single Purchase
17986,1,20.8,Single Purchase
17987,5,965.4399999999999,Repeat Customer
17988,13,485.69,Repeat Customer
17989,1,207.32999999999998,Single Purchase
17990,6,1527.6100000000001,Repeat Customer
17991,3,298.65,Repeat Customer
17992,1,252.88,Single Purchase
17993,1,225.99,Single Purchase
17994,11,2264.03,Repeat Customer
17995,3,495.48,Repeat Customer
17996,3,469.73,Repeat Customer
17997,8,1962.46,Repeat Customer
17998,3,639.24,Repeat Customer
17999,3,528.46,Repeat Customer
18000,1,124.25,Single Purchase
18001,6,924.14,Repeat Customer
18002,4,237.62,Repeat Customer
18003,1,353.51,Single Purchase
18004,1,157.92,Single Purchase
18005,2,226.47,Repeat Customer
18006,4,969.51,Repeat Customer
18007,1,215.22,Single Purchase
18008,23,19759.079999999998,Repeat Customer
18009,8,2144.23,Repeat Customer
18010,1,174.8,Single Purchase
18011,2,410.79,Repeat Customer
18012,1,115.3,Single Purchase
18013,2,187.29,Repeat Customer
18014,1,154.26999999999998,Single Purchase
18015,1,120.03,Single Purchase
18016,7,1954.56,Repeat Customer
18017,4,688.0,Repeat Customer
18018,4,297.99,Repeat Customer
18019,1,38.45,Single Purchase
18020,1,190.48000000000002,Single Purchase
18021,2,216.41,Repeat Customer
18022,5,1506.6200000000001,Repeat Customer
18024,2,389.78,Repeat Customer
18025,6,1177.72,Repeat Customer
18026,2,2074.07,Repeat Customer
18027,1,115.31,Single Purchase
18028,1,192.05,Single Purchase
18029,1,433.77,Single Purchase
18030,2,230.64999999999998,Repeat Customer
18031,1,451.3,Single Purchase
18032,1,73.5,Single Purchase
18033,1,93.82000000000001,Single Purchase
18034,3,753.35,Repeat Customer
18035,5,1260.23,Repeat Customer
18036,11,1545.49,Repeat Customer
18037,15,167.42,Repeat Customer
18038,1,141.48,Single Purchase
18039,4,548.22,Repeat Customer
18040,2,357.20000000000005,Repeat Customer
18041,38,8018.7699999999995,Repeat Customer
18042,2,281.15,Repeat Customer
18043,3,529.29,Repeat Customer
18044,18,3505.61,Repeat Customer
18045,1,178.34,Single Purchase
18046,1,189.63,Single Purchase
18047,2,326.09,Repeat Customer
18048,3,394.93,Repeat Customer
18049,2,500.5,Repeat Customer
18050,2,412.06,Repeat Customer
18051,7,2282.28,Repeat Customer
18052,1,10877.18,Single Purchase
18053,3,571.07,Repeat Customer
18054,1,176.5,Single Purchase
18055,14,10142.64,Repeat Customer
18056,2,554.6,Repeat Customer
18057,3,1168.14,Repeat Customer
18058,3,774.06,Repeat Customer
18059,3,306.46,Repeat Customer
18060,2,1185.46,Repeat Customer
18061,28,6083.81,Repeat Customer
18062,6,1632.67,Repeat Customer
18063,2,186.60000000000002,Repeat Customer
18064,11,4481.83,Repeat Customer
18065,28,5846.63,Repeat Customer
18066,3,1440.4,Repeat Customer
18067,1,396.33,Single Purchase
18068,1,101.7,Single Purchase
18069,11,4449.02,Repeat Customer
18070,1,314.1,Single Purchase
18071,6,1169.68,Repeat Customer
18072,1,247.44,Single Purchase
18073,12,3859.82,Repeat Customer
18074,2,1019.44,Repeat Customer
18075,20,5783.29,Repeat Customer
18076,1,151.49,Single Purchase
18077,18,4078.79,Repeat Customer
18078,4,725.53,Repeat Customer
18079,5,4203.93,Repeat Customer
18080,2,1231.5,Repeat Customer
18081,3,343.45,Repeat Customer
18082,1,680.84,Single Purchase
18083,1,463.53000000000003,Single Purchase
18084,3,795.23,Repeat Customer
18085,4,1341.8500000000001,Repeat Customer
18086,1,101.34,Single Purchase
18087,16,13908.720000000001,Repeat Customer
18088,1,166.03,Single Purchase
18089,1,428.45,Single Purchase
18090,1,321.9,Single Purchase
18091,1,360.85,Single Purchase
18092,18,14693.720000000001,Repeat Customer
18093,8,4452.71,Repeat Customer
18094,13,6391.52,Repeat Customer
18095,5,2303.09,Repeat Customer
18096,6,1638.16,Repeat Customer
18097,11,4627.92,Repeat Customer
18098,1,527.94,Single Purchase
18099,1,168.31,Single Purchase
18100,1,451.56,Single Purchase
18101,5,622.01,Repeat Customer
18102,145,580987.04,Repeat Customer
18103,1,105.8,Single Purchase
18104,1,754.64,Single Purchase
18105,1,113.48000000000002,Single Purchase
18106,6,1441.06,Repeat Customer
18107,1,165.88,Single Purchase
18108,3,848.8100000000001,Repeat Customer
18109,38,9555.71,Repeat Customer
18110,2,392.28000000000003,Repeat Customer
18111,1,405.85,Single Purchase
18112,4,773.36,Repeat Customer
18113,1,76.32000000000001,Single Purchase
18114,1,220.1,Single Purchase
18115,1,9.700000000000001,Single Purchase
18116,13,2130.89,Repeat Customer
18117,1,314.4,Single Purchase
18118,29,6218.62,Repeat Customer
18119,1,180.7,Single Purchase
18120,1,111.15,Single Purchase
18121,2,653.3,Repeat Customer
18122,6,1791.84,Repeat Customer
18123,3,666.64,Repeat Customer
18124,1,102.65,Single Purchase
18125,4,1131.75,Repeat Customer
18126,1,198.58,Single Purchase
18127,4,556.13,Repeat Customer
18128,1,399.29,Single Purchase
18129,1,112.55,Single Purchase
18130,3,1059.39,Repeat Customer
18131,1,222.95999999999998,Single Purchase
18132,1,220.13,Single Purchase
18133,1,931.5,Single Purchase
18134,2,445.0,Repeat Customer
18135,10,1249.6200000000001,Repeat Customer
18136,5,1631.36,Repeat Customer
18137,2,145.99,Repeat Customer
18138,1,152.65,Single Purchase
18139,6,8438.34,Repeat Customer
18140,1,536.41,Single Purchase
18141,2,882.47,Repeat Customer
18142,2,1019.52,Repeat Customer
18143,2,1000.16,Repeat Customer
18144,19,4892.95,Repeat Customer
18145,11,5609.74,Repeat Customer
18146,2,160.35,Repeat Customer
18147,2,179.34,Repeat Customer
18148,1,112.85000000000001,Single Purchase
18149,7,1553.96,Repeat Customer
18150,3,566.58,Repeat Customer
18151,6,1879.44,Repeat Customer
18152,1,426.69,Single Purchase
18153,1,246.22,Single Purchase
18154,5,932.6,Repeat Customer
18155,3,371.62,Repeat Customer
18156,2,675.64,Repeat Customer
18157,1,213.9,Single Purchase
18158,2,453.4,Repeat Customer
18159,1,530.15,Single Purchase
18160,3,1003.88,Repeat Customer
18161,6,1803.1000000000001,Repeat Customer
18162,1,371.51,Single Purchase
18163,1,728.84,Single Purchase
18164,1,399.65,Single Purchase
18165,1,302.46,Single Purchase
18166,1,175.5,Single Purchase
18167,3,1384.8600000000001,Repeat Customer
18168,16,3435.5,Repeat Customer
18169,1,202.65,Single Purchase
18170,9,2878.0,Repeat Customer
18171,9,2437.31,Repeat Customer
18172,52,17467.24,Repeat Customer
18173,5,2696.36,Repeat Customer
18174,2,162.5,Repeat Customer
18175,1,176.10000000000002,Single Purchase
18176,1,476.35,Single Purchase
18177,9,2216.32,Repeat Customer
18178,11,6103.74,Repeat Customer
18179,8,2547.55,Repeat Customer
18180,6,1843.75,Repeat Customer
18181,5,1188.34,Repeat Customer
18182,1,291.13,Single Purchase
18183,2,632.07,Repeat Customer
18184,1,49.8,Single Purchase
18185,1,304.25,Single Purchase
18186,1,329.58,Single Purchase
18187,1,724.89,Single Purchase
18188,6,3280.59,Repeat Customer
18189,3,1403.73,Repeat Customer
18190,5,745.62,Repeat Customer
18191,2,529.4,Repeat Customer
18192,1,957.97,Single Purchase
18193,3,1207.35,Repeat Customer
18194,6,4162.04,Repeat Customer
18195,1,101.16,Single Purchase
18196,4,1455.27,Repeat Customer
18197,1,230.1,Single Purchase
18198,17,5425.56,Repeat Customer
18199,1,344.75,Single Purchase
18200,1,150.35,Single Purchase
18201,1,447.53000000000003,Single Purchase
18202,3,1396.99,Repeat Customer
18203,4,482.52,Repeat Customer
18204,3,1975.3500000000001,Repeat Customer
18205,2,517.36,Repeat Customer
18206,1,314.65999999999997,Single Purchase
18207,1,544.47,Single Purchase
18208,1,360.08,Single Purchase
18209,1,139.10000000000002,Single Purchase
18210,7,2768.83,Repeat Customer
18211,5,600.07,Repeat Customer
18212,2,514.37,Repeat Customer
18213,1,232.48000000000002,Single Purchase
18214,4,1780.34,Repeat Customer
18215,5,2232.4900000000002,Repeat Customer
18216,1,481.75,Single Purchase
18217,4,945.04,Repeat Customer
18218,4,1121.84,Repeat Customer
18219,17,3352.7000000000003,Repeat Customer
18220,6,1921.76,Repeat Customer
18221,6,1424.94,Repeat Customer
18222,1,443.0,Single Purchase
18223,26,14000.85,Repeat Customer
18224,1,158.95000000000002,Single Purchase
18225,26,13014.8,Repeat Customer
